5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
2006/01/10 00:00,30,1,100,2820
2006/01/10 00:15,34,1,100,2820
2006/01/10 00:30,24,1,100,2820
2006/01/10 00:45,22,1,100,2820
2006/01/10 01:00,23,1,100,2820
2006/01/10 01:15,17,1,100,2820
2006/01/10 01:30,15,1,100,2820
2006/01/10 01:45,17,1,100,2820
2006/01/10 02:00,20,1,100,2820
2006/01/10 02:15,8,1,100,2820
2006/01/10 02:30,8,1,100,2820
2006/01/10 02:45,12,1,100,2820
2006/01/10 03:00,9,1,100,2820
2006/01/10 03:15,9,1,100,2820
2006/01/10 03:30,8,1,100,2820
2006/01/10 03:45,8,1,100,2820
2006/01/10 04:00,9,1,100,2820
2006/01/10 04:15,4,1,100,2820
2006/01/10 04:30,9,1,100,2820
2006/01/10 04:45,4,1,100,2820
2006/01/10 05:00,13,1,100,2820
2006/01/10 05:15,9,1,100,2820
2006/01/10 05:30,7,1,100,2820
2006/01/10 05:45,12,1,100,2820
2006/01/10 06:00,11,1,100,2820
2006/01/10 06:15,20,1,100,2820
2006/01/10 06:30,27,1,100,2820
2006/01/10 06:45,19,1,100,2820
2006/01/10 07:00,29,1,100,2820
2006/01/10 07:15,28,1,100,2820
2006/01/10 07:30,36,1,100,2820
2006/01/10 07:45,39,1,100,2820
2006/01/10 08:00,38,1,100,2820
2006/01/10 08:15,38,1,100,2820
2006/01/10 08:30,49,1,100,2820
2006/01/10 08:45,73,1,100,2820
2006/01/10 09:00,68,1,100,2820
2006/01/10 09:15,80,1,100,2820
2006/01/10 09:30,110,1,100,2820
2006/01/10 09:45,111,1,100,2820
2006/01/10 10:00,95,1,100,2820
2006/01/10 10:15,109,1,100,2820
2006/01/10 10:30,110,1,100,2820
2006/01/10 10:45,116,1,100,2820
2006/01/10 11:00,90,1,100,2820
2006/01/10 11:15,117,1,100,2820
2006/01/10 11:30,115,1,100,2820
2006/01/10 11:45,112,1,100,2820
2006/01/10 12:00,112,1,100,2820
2006/01/10 12:15,112,1,100,2820
2006/01/10 12:30,128,1,100,2820
2006/01/10 12:45,134,1,100,2820
2006/01/10 13:00,114,1,100,2820
2006/01/10 13:15,117,1,100,2820
2006/01/10 13:30,101,1,100,2820
2006/01/10 13:45,134,1,100,2820
2006/01/10 14:00,110,1,100,2820
2006/01/10 14:15,106,1,100,2820
2006/01/10 14:30,106,1,100,2820
2006/01/10 14:45,101,1,100,2820
2006/01/10 15:00,114,1,100,2820
2006/01/10 15:15,92,1,100,2820
2006/01/10 15:30,113,1,100,2820
2006/01/10 15:45,106,1,100,2820
2006/01/10 16:00,110,1,100,2820
2006/01/10 16:15,107,1,100,2820
2006/01/10 16:30,116,1,100,2820
2006/01/10 16:45,107,1,100,2820
2006/01/10 17:00,106,1,100,2820
2006/01/10 17:15,101,1,100,2820
2006/01/10 17:30,100,1,100,2820
2006/01/10 17:45,109,1,100,2820
2006/01/10 18:00,92,1,100,2820
2006/01/10 18:15,90,1,100,2820
2006/01/10 18:30,85,1,100,2820
2006/01/10 18:45,73,1,100,2820
2006/01/10 19:00,60,1,100,2820
2006/01/10 19:15,64,1,100,2820
2006/01/10 19:30,57,1,100,2820
2006/01/10 19:45,41,1,100,2820
2006/01/10 20:00,65,1,100,2820
2006/01/10 20:15,46,1,100,2820
2006/01/10 20:30,53,1,100,2820
2006/01/10 20:45,50,1,100,2820
2006/01/10 21:00,68,1,100,2820
2006/01/10 21:15,84,1,100,2820
2006/01/10 21:30,57,1,100,2820
2006/01/10 21:45,36,1,100,2820
2006/01/10 22:00,29,1,100,2820
2006/01/10 22:15,26,1,100,2820
2006/01/10 22:30,33,1,100,2820
2006/01/10 22:45,22,1,100,2820
2006/01/10 23:00,14,1,100,2820
2006/01/10 23:15,15,1,100,2820
2006/01/10 23:30,11,1,100,2820
2006/01/10 23:45,12,1,100,2820
2006/02/10 00:00,6,1,100,2820
2006/02/10 00:15,5,1,100,2820
2006/02/10 00:30,9,1,100,2820
2006/02/10 00:45,4,1,100,2820
2006/02/10 01:00,10,1,100,2820
2006/02/10 01:15,2,1,100,2820
2006/02/10 01:30,6,1,100,2820
2006/02/10 01:45,3,1,100,2820
2006/02/10 02:00,3,1,100,2820
2006/02/10 02:15,3,1,100,2820
2006/02/10 02:30,1,1,100,2820
2006/02/10 02:45,3,1,100,2820
2006/02/10 03:00,3,1,100,2820
2006/02/10 03:15,4,1,100,2820
2006/02/10 03:30,4,1,100,2820
2006/02/10 03:45,2,1,100,2820
2006/02/10 04:00,6,1,100,2820
2006/02/10 04:15,5,1,100,2820
2006/02/10 04:30,9,1,100,2820
2006/02/10 04:45,9,1,100,2820
2006/02/10 05:00,18,1,100,2820
2006/02/10 05:15,11,1,100,2820
2006/02/10 05:30,21,1,100,2820
2006/02/10 05:45,33,1,100,2820
2006/02/10 06:00,38,1,100,2820
2006/02/10 06:15,60,1,100,2820
2006/02/10 06:30,61,1,100,2820
2006/02/10 06:45,87,1,100,2820
2006/02/10 07:00,111,1,100,2820
2006/02/10 07:15,152,1,100,2820
2006/02/10 07:30,181,1,100,2820
2006/02/10 07:45,148,1,100,2820
2006/02/10 08:00,156,1,100,2820
2006/02/10 08:15,147,1,100,2820
2006/02/10 08:30,130,1,100,2820
2006/02/10 08:45,123,1,100,2820
2006/02/10 09:00,132,1,100,2820
2006/02/10 09:15,125,1,100,2820
2006/02/10 09:30,114,1,100,2820
2006/02/10 09:45,111,1,100,2820
2006/02/10 10:00,123,1,100,2820
2006/02/10 10:15,110,1,100,2820
2006/02/10 10:30,101,1,100,2820
2006/02/10 10:45,90,1,100,2820
2006/02/10 11:00,89,1,100,2820
2006/02/10 11:15,73,1,100,2820
2006/02/10 11:30,105,1,100,2820
2006/02/10 11:45,95,1,100,2820
2006/02/10 12:00,106,1,100,2820
2006/02/10 12:15,123,1,100,2820
2006/02/10 12:30,87,1,100,2820
2006/02/10 12:45,100,1,100,2820
2006/02/10 13:00,99,1,100,2820
2006/02/10 13:15,104,1,100,2820
2006/02/10 13:30,99,1,100,2820
2006/02/10 13:45,96,1,100,2820
2006/02/10 14:00,112,1,100,2820
2006/02/10 14:15,98,1,100,2820
2006/02/10 14:30,86,1,100,2820
2006/02/10 14:45,93,1,100,2820
2006/02/10 15:00,97,1,100,2820
2006/02/10 15:15,125,1,100,2820
2006/02/10 15:30,207,1,100,2820
2006/02/10 15:45,144,1,100,2820
2006/02/10 16:00,174,1,100,2820
