val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.012668856722237515,599456.7869578984,0.026337908519571927,1111838.052992533
0.005900918613044487,361780.87074318255,0.008683497615356014,540877.5121826009
0.0035063550397962415,297331.03909318853,0.0051223980465351935,437806.7594816534
0.003161192786193737,371978.1134741006,0.003534830212363445,292953.4541618317
0.002533050368119981,105736.54921057778,0.002983800143012539,258796.87952782994
0.002079360567278513,176204.72608300217,0.0026241832218003246,205763.5759613294
0.002383077145405427,98790.92515410094,0.00245650879845956,208515.2962239343
0.0022854273708365043,232067.45562008984,0.0022869990328259443,228968.20325137107
0.0029123054096000453,283801.3155894133,0.0022401777847902266,230358.99894435224
0.0019171776710448561,123548.61872280345,0.0020747950672216423,205284.13468091653
