loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.025888099022184904,407872.2574477626,0.01690607808311196,353076.8148537003
0.011949560791099425,234119.85284967977,0.007161684392974908,248981.9058134576
0.007030565767354674,118159.30272572808,0.0043075908671970625,110016.26461561187
0.0052781711669054295,119357.94290180724,0.0038619485308079658,82244.74986906613
0.00441786355001921,117936.34555564294,0.0029988383616031218,90551.3468783082
0.003924931619676087,88134.4901774674,0.0030186368355981444,121760.55290145233
0.003521859735316444,100543.64638250168,0.0035714910976087848,127196.42636932245
0.0031653837906170943,78538.15332756401,0.002194492641382483,84878.73952320644
0.0028823178904218674,77519.4380875588,0.002860060683647249,118327.90311861438
0.0028085940380904906,75269.17366567082,0.0020820623784161664,78640.18647421508
