val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.035486383801873994,307372.47715336137,0.13903478538101063,638595.6504910915
0.009844591066303874,284496.868697479,0.022063119972292714,260806.81201982906
0.006052488519833619,300566.1263130252,0.01014855781494829,197377.27813188714
0.011406212669460713,163864.3831407563,0.007821609131480589,200457.54227426313
0.004481426960624316,231410.68697478992,0.0068235318040383505,149748.2350940943
0.004835966759275238,145128.86423319328,0.0061364199510065805,167828.42129443982
0.0039046591699530347,277526.1176470588,0.005713443849112078,158847.97407629184
0.0044712686652959395,414819.831407563,0.005566134968773562,146794.0654615059
0.003653902711127611,175430.95640756303,0.005142936075140279,131404.6416149112
0.004066760802422376,184531.78282563025,0.005118051013900519,133839.42579870028
