val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.011870579794049263,1383890.3796858587,0.025015709067189237,3235432.8501543477
0.007760482135878391,676720.3745732668,0.009161477096123166,1480097.2897478198
0.006596993130608266,1033409.0318244485,0.006310098230484182,1031290.1124619535
0.004910460328918044,328243.0660800453,0.005539481748590235,784641.3855844891
0.005319688647218487,401595.64500311844,0.005034757951995039,676259.1251441875
0.004657449846414207,665065.0155511423,0.004839537111866042,678014.0087870088
0.00436047457956842,349452.92777540704,0.0045242548693954845,599557.0038500449
0.004600799143580454,627974.492589614,0.0044930903798698,607539.7138121714
0.004659394557517366,428304.52617638855,0.004357643905144719,634381.8093836225
0.0043460457437053445,441237.46046563156,0.004275832818300521,587214.78640665
