loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.031601482044718965,72647.40747292897,0.018753654247864623,378531.30614185065
0.01702991268553129,55485.73078768753,0.013950726617367662,300427.55630095664
0.011798629049493902,38435.129906872186,0.008607827321331458,411502.80844731693
0.008349291885250493,38853.88308993038,0.006206996827608063,177957.207302382
0.006283557384523647,29767.5613809155,0.004077588719986275,200965.91756154978
0.00522339891295269,17731.430315761998,0.004057436008841133,97183.64354104755
0.004555743123863537,7678.362180203784,0.0037972534437995162,205263.6594501677
0.004154722138710741,21658.28704217595,0.003958476878864383,245066.60991326766
0.0036808764513883954,15405.672882633162,0.0029877066854857096,225929.4931555569
0.003340598688678557,21817.161268165823,0.002836976806223601,219411.91156183238
