loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.027693977363007664,182520.9519981625,0.016941071026215032,438578.3853359703
0.013143822890420315,109973.92125384907,0.0066289017700879764,267554.5641248687
0.006900474192614821,98537.32907200165,0.007064182236947182,197264.6086979714
0.004860016803334992,54280.049457106936,0.007608480974562278,181647.5380777311
0.004113929384600889,57126.00894886644,0.0030198701991926598,67415.01816744765
0.0036162559426991103,49389.62837673476,0.004116204776605513,134078.42910894827
0.0033618766042405423,47103.46245184488,0.002747971435398364,50938.878459000785
0.003063757429115874,43301.60816857866,0.0031213936388116924,107783.70664041984
0.0029628454634376532,38363.650716089396,0.002487817790922748,82168.55805828191
0.0027542558842450463,39664.27436900284,0.0031003368267116427,105897.43425744321
