val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.013105721035380427,238909.8326750025,0.020631594922859958,393169.3299982118
0.005013238451751977,264810.45147980656,0.009972065073021608,277139.46479786345
0.0044290287728517945,212695.2355104019,0.007281582016592311,256879.5898968253
0.0035403466964121846,185931.51546812535,0.006777503026124902,268182.1514999919
0.006756466768221014,156393.11562191762,0.005625063511961981,230542.92673643032
0.006381761278010232,152275.87856384582,0.005482723787203917,249104.33532704096
0.0028540416306077837,205590.12499078858,0.004921163588996467,224138.57560859085
0.007474984322677687,132834.71826465314,0.004560937719354985,222591.5459876701
0.003967138327328009,177025.47877242175,0.004366422859388698,217410.9006529585
0.005472555700502667,142370.10880128996,0.004088692859961184,197582.0417840591
