val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.025987240687292947,364960.7646054833,0.05032220452557864,1068429.752479537
0.013209730284551281,219164.8883508186,0.031975394545760094,596673.6116931492
0.007306931873193729,98557.73993941161,0.019310652236290055,334091.74478555185
0.006677360492860635,95311.4890941034,0.015273784818357384,271719.3618244687
0.012222886094268774,178597.52640593238,0.01308872306575478,296596.49645010696
0.005920704445425059,127853.93250339232,0.011669407656313656,271215.5867933898
0.011191097858907848,182461.66666979177,0.010665688627349726,293956.9692143717
0.005386433432748699,107017.37178589632,0.010386684829630876,250408.1618021047
0.004360688875099428,103194.12802607138,0.009367986796209572,247050.09064400443
0.005528825333744848,108660.13844452382,0.00864355085963507,248387.11853642063
