val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.008336492537883884,130325.08803907491,0.02062275542224379,272892.7915428062
0.005870924339140371,219426.37300135725,0.009268876611535899,158329.71890429602
0.02943596774238651,318876.57925777114,0.007104675930024151,137294.01163276992
0.004193967413472928,108421.65270349535,0.006459536210486665,148961.48335144037
0.010247789544321723,188319.09423466053,0.005577540442350021,131377.7581801309
0.00419214979540241,109056.89010633048,0.005479327892103972,143359.47850718006
0.004546674899756908,158883.60221526583,0.005212963847160802,111941.2729936109
0.0052772375391954085,214118.88941179696,0.004972563207912687,115572.16527564822
0.008611919760893462,109079.50854427532,0.004692720569158087,113938.71614391105
0.005653496176572674,180005.12733718095,0.004506300320229258,121189.65024383513
