val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.02281886976243568,572466.3047613577,0.048510318752491614,444541.15980364365
0.014148905951561047,366554.2687783121,0.02710291587937815,182437.36502609632
0.00916199799736633,155603.8332057921,0.018830111596009714,115566.38318610136
0.00888461949100264,149598.50143919874,0.015403709514143887,141816.97695862644
0.007533745973237923,196658.26732475217,0.014410328162152694,143896.00111026227
0.020598656130062433,66344.08788036699,0.012346474008916093,137451.8844107716
0.009184442280533434,299028.06237280066,0.01117977226935389,142482.1815283648
0.020115986669890017,73175.83396591058,0.010098831268160397,139127.2482971428
0.008275272606425927,130602.80653599331,0.009391248627093183,144530.8869871645
0.009200214063983504,126669.67351217831,0.008529275062833627,142617.14825897806
