loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.02861115205569134,1212687.8189925463,0.014300118145697257,1378712.3960084033
0.014195099952525042,667391.3181987583,0.010036536922850529,1389465.1228991596
0.008979263116760715,524704.8078940513,0.012637163841110818,1759292.3707983193
0.0066369352551969825,430831.77816034434,0.004494496257271336,602912.6638655462
0.005003093060891505,285395.67457423336,0.004275853150845075,314170.26142331935
0.004270144491948653,235738.14302606293,0.005889636605289303,111411.30875787816
0.0036874071361190897,210289.9173444295,0.0029935568625874378,513061.268644958
0.0034020859976188296,243053.28353346468,0.0034116186698538668,204538.4636292017
0.003056952090148969,200665.25587421918,0.002709026076682225,522068.9637605042
0.002888090405293638,219469.52889501659,0.002354882630136083,430923.0173319328
