val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.036760661218847544,314230.02578081406,0.04938482032933153,1727584.958653414
0.013022678285962394,291573.4350878291,0.027041530066933103,813954.5823215706
0.013619163785787189,202507.20133972168,0.018390901143264228,466029.5260589245
0.017491769781257927,43666.49950691031,0.015814192783382298,325653.2366266602
0.014256657829054263,38350.73939918069,0.014307537719640339,297007.61179713137
0.008291162182616085,122646.00192052376,0.012730755542436389,257310.1204434469
0.0066145867766702875,98171.99003751739,0.011462978395882336,254626.20380670222
0.011345822082347228,49824.52449032439,0.01017860696936056,267204.5203468563
0.00612901640320275,145295.14869795728,0.009880640802108159,302493.5664560099
0.004874825821954663,126324.26662807305,0.008814711432943175,309175.7297325181
