loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03443605265603906,1387703.3549182531,0.022023158612288013,423706.9938685313
0.018714710843727205,752280.4767619073,0.01397810305314822,193508.72019095114
0.01363147637344403,612282.2884179406,0.009395191906390488,143057.37018395006
0.009879190610328718,479494.0429019306,0.007547467048292985,230601.1147802871
0.007630801221121212,390175.0879613025,0.007194238069208981,220174.28525669302
0.006209805290227506,272086.2956855489,0.006759258708460074,21549.187013578015
0.0052711193071105986,231898.0775996036,0.007016657472063764,160359.92607193635
0.004576144098798818,237291.4637069263,0.00430180393524614,34983.63591343215
0.004154000161617178,229059.26894809527,0.002938200879440296,70257.42701193331
0.0036726715447452365,226587.95447257772,0.0033945888717833604,29972.793572054525
