val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.007640853665080391,1318124.0061876313,0.02008659391904659,1667422.3872682622
0.005351450094687087,961292.9299336922,0.008564188622564951,995951.4432904158
0.004057450356948025,1025134.4170250131,0.006348282561699824,846802.9655261007
0.0047030383936215595,743809.1840697216,0.005753331555993676,742867.7632115341
0.004656884451435895,873354.8618369222,0.0050540676972337635,704560.6943081575
0.004849612603292745,753010.7089925815,0.004746595658640226,675662.0674079966
0.007531115589585124,630914.1183815323,0.004474837183447242,652836.7889646225
0.0037120673570688032,765694.352953486,0.004297206835129608,638775.8698736042
0.0030647011399425627,746893.6867614234,0.004089031727596969,612870.8124809768
0.003161871974051249,583859.4982048484,0.004051392378778247,588694.7736169237
