loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.025554770401740312,499413.95080600184,0.014456626732184105,396967.9675916143
0.012176109362325585,337750.5726064829,0.008067313738229895,398800.9502846854
0.008468520860422215,307745.71607033035,0.008859112279630509,137804.68284203025
0.005769845051613627,249958.3552627614,0.004786425297532012,411877.4648201566
0.004427875331940576,212346.13007868823,0.004188627495719981,42136.61918468636
0.0037375898137544327,147762.39244564122,0.004465089375231446,133176.658092627
0.003273353157987623,132058.1554963391,0.002550701753572882,118214.17173472172
0.002962601773660397,128613.18879820207,0.0023430871460273736,128603.80857201584
0.002688397272135887,134370.61477563347,0.0025146719784389774,74509.18711772887
0.0025168725018047816,109426.52428948635,0.00247055190192739,138870.30082433365
