loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03595026120761497,1255275.7749973992,0.02294091654925787,627532.1452727759
0.02070738560997232,537057.5786727773,0.017102450758469206,548977.5166107947
0.01582093982385627,470957.3796159139,0.013447324166215267,239668.32773615734
0.012261124264809766,411476.00142901385,0.012319726806854,443481.9747134297
0.009006617251990891,355732.4002365961,0.007158852221459902,132703.4232188313
0.007038043901003026,282011.536874643,0.006494451916831381,65963.31888171604
0.006026454220439828,179309.92729186843,0.004917224935655083,303803.7336036618
0.005221997002357292,161902.48335541287,0.008188479266935536,526560.0855957159
0.0048869999452935695,160924.31213556914,0.004130489302470404,161388.05694246694
0.004512846170724548,106908.51003775219,0.00571906432399855,26787.0531253975
