loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.04020489564936888,657004.4469773928,0.015648889140440866,448258.7188558986
0.0154013931390306,275817.80593235313,0.017170201843747727,295939.12792949186
0.013394812302040243,212176.81293987122,0.012340807714141332,507980.93736977864
0.011412214931837607,246577.63646378933,0.009532222285484657,332365.7800578582
0.009094558239030161,222304.88819229242,0.007454179716893496,403308.42764771293
0.007840291156260185,242835.81957417814,0.007760362054866094,208100.38407487137
0.006839057469657408,204091.80354370282,0.006072276928581488,268636.9446826185
0.006628534092209854,201274.89017408525,0.0065434403422997035,193533.2444237603
0.005833090020661797,172882.2578071089,0.005392341858619808,332958.96432716824
0.005712385193468712,155760.07752651372,0.005582014106723488,369171.4194824349
