val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.007093105130852797,811442.4056573851,0.023989811538810555,528698.3552355017
0.005789588125916119,879394.8731053019,0.011400659569027511,329097.7487661973
0.003848751608887289,731868.5739433093,0.008336687109879259,231646.99990553854
0.006602854555488652,625914.3668202457,0.007074284753810452,217198.53205701735
0.007627381704365596,677895.0147652911,0.006196846116507118,215278.85096749663
0.003034666666171999,675464.7236328125,0.00550080395927766,235050.4941459061
0.006063614944075672,651931.4415314504,0.00503323020232206,232111.70505281974
0.004589695606826462,676210.4505542201,0.004775963139012221,203685.5785640254
0.0037938997778309206,513044.2628121661,0.00447410382934791,218599.53996145516
0.0038045386338017434,523715.23954994656,0.004335674838552864,178626.27039909622
