loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.027362505904196307,564797.288855781,0.016305771116323833,534268.3970834428
0.013836430401273801,355470.5531434693,0.008251245000532694,406541.1707589286
0.008226029212907673,229705.53368589384,0.006975900585285756,70671.21072515921
0.0058374955216819535,137860.5810457619,0.005079092230929547,124417.91873707491
0.0051503757615308276,133897.91915298149,0.0038152028563894144,169617.03653287486
0.004558476835837682,125368.68729550015,0.004543646657448106,60431.23156892152
0.004294339703745402,148776.09418082435,0.0033461549417154878,149676.94741128874
0.004025287389565583,110626.08390399952,0.004493922316038809,94838.13141792362
0.003820905859175478,106176.30001376964,0.003278636424450063,99842.76338311203
0.0037662955273899358,98014.81543874968,0.003824080176213208,163865.43231970523
