val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.008741485698446006,127.46828043961726,0.02038129235431758,313407.6291457598
0.00378384640315125,82.85230383352071,0.006513889492904292,178389.2387210544
0.0028477551028163743,52.35849249062418,0.004282717506788304,123841.10277325916
0.002683943264702914,27.556825589732963,0.0034014573890002527,109953.38241976984
0.00234072475240198,33.279495623933165,0.003012241819547721,92613.30153073858
0.002152595103585294,45.728185349151865,0.0027798908273006548,72408.33632893565
0.002306775254502642,49.71273566494469,0.0026391877607232672,75777.12369696613
0.0019858520724536743,31.441053695037585,0.002495063011141264,81394.31089922594
0.002073030179256902,27.884099559623653,0.0024323545892655386,85626.00722520614
0.0026721064110889156,71.58887135481633,0.002397906773594297,64334.974818306415
