val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.06628591193047832,141.12865730181133,0.15463896725351448,105486.18818586742
0.02489546190130792,86.36806153597897,0.0407267548475798,116160.28570607534
0.011812998445440917,41.4759614674468,0.019917302304056844,46776.549422495715
0.01135942978639853,36.52201273669935,0.013300274104812933,55949.57071414261
0.008378754799428597,26.61963562116231,0.010364830606403407,62309.04467193792
0.009895667952557677,42.23382638034211,0.009363251387364243,67495.69664141284
0.008026836950280895,24.43072705726101,0.008310016349164354,55791.61726780087
0.008415998191440895,29.525529417273116,0.007848935229014123,72605.86217130309
0.005055907313163354,24.009347105679446,0.007004474262521343,59495.989403425534
0.011568096978802523,42.89887946490283,0.0069450225398473755,61421.50421047957
