val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.0073245343196542325,342863.1997439601,0.02751018143480103,1128684.081815999
0.004440328074979181,271700.5748793658,0.012846626362401428,646342.9973097446
0.009035213079553944,182253.7639919249,0.009125278689127438,590162.1621435796
0.005525311271213934,233527.73906496193,0.0077906656097575305,501549.05340627884
0.006981441774601195,225042.89078912814,0.007077896546979578,481306.80536055093
0.003360675072626156,189030.54815314797,0.0059756910088991306,429671.4862308739
0.008970887619344628,148180.20060563288,0.00582313272756025,418140.5258231378
0.007931532029125119,153667.9296833968,0.005432445221053896,381466.47655005887
0.003225780201747137,167853.8281373096,0.004956933447031618,360622.11938131286
0.0045710696189218206,209881.06807420234,0.004893845757455083,395147.20021533733
