val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.04185081598888926,78.56122396773651,0.04867520102221925,260264.32233209827
0.016032559765862816,56.12773087445427,0.026485474207492646,169301.87317065528
0.01861450295237934,38.779919311779885,0.017916805593798883,93916.13634433292
0.012773192409394668,86.6965737863749,0.015267983754745293,98863.55062506274
0.019574729569193695,37.00037374416319,0.013771071689596114,79321.85644204287
0.020796219669595484,38.908980746229155,0.011910834614090584,108285.64481190786
0.014094516235802854,94.62601688929966,0.011336840145129094,103434.30832995618
0.010687280806298015,33.10370018902947,0.01047220566610465,76917.21602109857
0.007085775134756285,34.65584479259844,0.009934046757203904,92832.49592201304
0.007509292005522161,66.1127537959764,0.00878219484981906,93414.31939445267
