val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.024280295328477794,343621.6538928943,0.023844316617071402,853926.4750220642
0.014651205574863413,204893.14058585005,0.007653340953757625,461657.45093861443
0.003524206614310152,360568.03721322905,0.005155174333581031,306963.10264107346
0.0035083970232877167,54268.47477012377,0.0041641009513304385,260456.69229782838
0.003519383655191305,239899.68162507477,0.003849885000604228,200289.59044620043
0.007498833768362745,55917.586934807594,0.003647349649385555,227217.22575799248
0.0036355718928441573,579261.5084021922,0.0035390514547496577,225731.79013373863
0.003217548546328973,324594.7840676897,0.0034076119043617236,189266.85695191455
0.003371204619997003,75766.77088468744,0.003338858653394547,174286.04395051792
0.0027625257070856483,84040.9539096618,0.0032169065444988426,182789.88539288382
