val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.01685439795255661,158.82115173339844,0.04715935121074857,150057.13414338388
0.01231223065406084,130.2049560546875,0.0165335311121337,62885.94548102701
0.010537221096456051,120.00300598144531,0.013300862693229805,95235.44313078473
0.010587100870907307,133.5065460205078,0.011404513903436768,41167.45615616169
0.006545474752783775,97.25492095947266,0.0098047759720063,42736.468068343565
0.00549625139683485,70.42240905761719,0.008029440780725892,50751.16641954556
0.008511525578796864,116.32954406738281,0.006731066123173116,54325.63141150181
0.0054379976354539394,56.441444396972656,0.005550355567436689,52706.47078784206
0.005549509543925524,59.23908233642578,0.005557587804300454,28371.111561380374
0.0030498383566737175,62.65993118286133,0.005151275617531214,47778.82750021576
