val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.012710242900026947,162.68411203592765,0.03252785599486404,1064193.9751452964
0.010648023877136347,149.11900252654772,0.013352040455882452,489614.3672139957
0.005340477322549129,105.49016321005942,0.00931069642269038,408024.2757626523
0.00414544262946779,64.54323661227185,0.006784795878223399,316124.0018762949
0.0035531839919315665,46.181954103357654,0.00544760547212082,249234.1771536345
0.0071815043030416265,116.28689658541639,0.0044583517739500145,205938.40067821098
0.00356896294813071,26.496594212636225,0.00396625418045664,185913.73275135626
0.0031021431581500698,74.45237802457409,0.0036083993008428398,207282.5508203796
0.002653617089019478,38.88873983431263,0.003399462075550972,160653.7782535295
0.002733227372279062,28.495905371273267,0.0033245861271821164,159207.49224591366
