loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03314702008931588,1126842.622493206,0.020601424135539045,183664.28841893814
0.01592950701340098,605209.931524268,0.012943757290975386,290621.60106353334
0.011254067530380593,526302.6433788014,0.007014254831998539,210043.1651913512
0.007334609156526448,380281.31969326304,0.007154867244774804,72408.8583711576
0.005763104741361059,358765.7484089023,0.004383564104276503,99139.10015272893
0.004681352094114465,247837.91003452212,0.004030576298608124,79950.17155583699
0.00405037840960992,243386.92889261013,0.00350575915378641,75841.09327909326
0.0035625034791967303,245463.3690894755,0.005366075079606361,50737.61140165142
0.0031498349678730016,212782.43768455632,0.0029187532479637394,119663.3091026755
0.0028760402199229074,273933.1899945473,0.003609555086032266,32140.241137614103
