loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03493276987402587,554937.7381757147,0.023418676475667234,988086.5833224548
0.018642875190931194,266594.3765703548,0.017499829520997795,1408003.5949649874
0.01495420200076872,279501.9401689003,0.018201735300513413,1974594.9781933532
0.011342085326403028,243278.69987165366,0.008783927719952869,1149284.7209521392
0.008809356113525475,220316.25196252236,0.009759248508433235,1407686.0878909058
0.007400118546118607,189278.4262529371,0.005881098726683337,1238790.189010416
0.006189220165104057,176312.76348267435,0.004867645886954057,1146840.0806497554
0.0053453596710121,154721.89253613242,0.0036148936378716627,670528.7520944092
0.004851757933561636,140086.86342709317,0.003638442895409455,865621.013510956
0.00428694756831144,163010.25037561436,0.005715776476261508,968981.4803056493
