val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.00926378043514434,1032840.5663937177,0.027014237743943077,1033217.0572775677
0.0069946296028442516,657581.6464339109,0.008672895798302143,505780.62867303775
0.00516778134469375,1029242.2440459632,0.005539107223812089,457272.0044198725
0.0026705781681036875,731366.511745393,0.0038720422084781558,381494.2223618915
0.0022673200053924866,384035.6808795271,0.003201277162707866,265862.9955761379
0.0023969216549588035,658350.6047929148,0.0027503273604724673,246333.90858701876
0.0021531385811904102,308964.65969741007,0.0026374484780940363,232494.1396586538
0.0028084743896435046,731535.7569987617,0.002318440720993929,223674.86136682937
0.002163048532169581,356299.1021169585,0.0022583610254758913,227158.9783655773
0.0027026189724713282,282587.8438281355,0.002202718868594596,273659.60846558324
