loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.04314786991890255,2428643.234134269,0.028493519621987304,3060405.630252101
0.023105030727426774,1167329.5687065895,0.017430995199672814,3490742.6050420166
0.01661159710434615,989404.8062760647,0.010539575699059403,2826869.535714286
0.012389351923709909,1013478.3087124953,0.009205106544081404,2577956.1428571427
0.01003113693104096,907616.4124998255,0.00784750098847792,2172692.5483193276
0.00842961311593034,690144.5935870851,0.00982716421307135,996848.6176470588
0.006794429505722875,587391.0723906568,0.00705676491395766,1156428.56197479
0.0060385088291270254,462108.80171194056,0.006882502427402915,2995880.9516806724
0.005508506555598278,366479.06420815736,0.0057141784805522745,1757538.8960084033
0.004919716589544253,430962.80667428835,0.007863729871308603,2524673.768907563
