loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03802231806089862,1647336.694701384,0.03308166641773296,2551533.1560038077
0.019855519107370954,727618.4914302365,0.025212511999391708,1892483.938788406
0.01491712273856841,625282.1671899835,0.018170573083417758,1789797.558027508
0.011093501175845233,538816.6306602226,0.011937418365616258,701111.7914669774
0.008483230973100667,466967.5059355683,0.009040167109117288,653804.9305081407
0.006315728735124618,322713.59855941404,0.007242344840265372,263248.5950096836
0.005783133522667878,318888.83179503476,0.006411827208489931,270761.47001789
0.00482376131580697,241178.19465914916,0.004785627960188298,423708.1024775144
0.004713312519125424,271978.36233350367,0.004217578608840078,390655.028652672
0.004474526279843556,222302.41245231044,0.005120957274177745,301097.2902770483
