val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.009059154138970776,472528.0018054097,0.023366095140827877,469596.3906342955
0.004740435246597318,312805.7655183167,0.006016787832245173,226550.67127057968
0.00357684724721588,253956.3484009815,0.00401834681700744,176623.99162961097
0.0032323199351701666,145248.05113002233,0.0033828826730439,186541.71438346233
0.003454057652378032,62101.403303899686,0.0031561995481770213,137683.01505592992
0.0026201999397995343,99139.83834710642,0.00289657016531639,127364.23748853775
0.002833379598866616,144865.50826795562,0.002787382865513252,119899.35695581525
0.0024033535033182686,98958.18538069524,0.002652598462053629,129134.51283536572
0.0024410881407308477,86557.0809356946,0.002610205293709838,120037.12585539531
0.002811162364708275,156902.04674677487,0.0024528985418632884,107961.1073571119
