val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.01599303057375259,525187.3152332163,0.021249472969059203,182032.83798387763
0.005748450569341655,516120.0536470437,0.00861259760116763,124698.44084791045
0.005200785385178668,509968.3192718334,0.00680008704489866,96739.58247662497
0.003459265523877247,382900.60607063083,0.006174420583855514,97142.6064268795
0.009738411135822161,337028.7925305761,0.005607051375088968,116017.21075169565
0.003668860590113397,492551.5839395069,0.005253245836220202,92321.50596242017
0.005581769826156753,487619.61454745225,0.004923969996481379,101055.37081353289
0.004722927411070518,356329.0388065233,0.004693937771378327,94924.13822264304
0.0029892678819550085,455571.09528976574,0.004869215527609376,95282.78983182414
0.0035714371145042336,350695.24803910695,0.004234640522729192,93735.37603202264
