val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.043294991233519146,163708.49049082524,0.12973087314695664,684850.0381178822
0.01634517822320722,337916.4202829569,0.025914100422531647,252704.57905000815
0.008207573618019829,209035.5676915786,0.012070788771602649,229327.9294245536
0.006633278800315466,186275.90283203125,0.009127987618545224,170694.6098501728
0.007844860794633125,290796.5438673516,0.008189367208532953,218866.68353868494
0.006560217315221534,166873.5413315717,0.007152916460623217,165818.52089262786
0.012069868690827313,18763.028161313352,0.006811259466769224,192313.76578292128
0.005069782421337206,211969.0319034352,0.006458553851143507,149602.29840061546
0.004981378915117067,200654.8180516347,0.006124636110312119,156718.96270929324
0.005051946490533462,134720.78557682838,0.00600954285092491,178637.44615105703
