loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.031021380778052828,445519.4940712632,0.02192691460523118,977818.2574459472
0.015266099244534361,214083.40652151318,0.014076909449483668,877647.0148700105
0.009950451136983477,175916.15353604424,0.009690766006249006,513096.5026889662
0.007740038470732934,150273.27214707402,0.008324240660425327,1015067.4505098915
0.0056891852628016696,142422.13678905522,0.004546237879899703,609426.8040952709
0.0047648016658468455,88360.03888696985,0.004793230097229574,793249.5725610557
0.0043122176860321505,74435.6380215429,0.004350671161185293,753461.1894585959
0.0037282695379820467,89910.87932043162,0.0043202869721925725,316220.4016311603
0.0034484565053487168,98538.95199437623,0.003541244412394089,603278.5814061953
0.0031515015429442713,78006.10375774367,0.003152257408711965,365497.99717152485
