loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.02996450025437778,1080297.4638205615,0.022733221597531262,716263.2069245666
0.013518508986323065,554202.3252355207,0.00890829785093039,496022.8432904412
0.007730577455541839,406013.6737191889,0.008456357390846774,137272.12639611508
0.00628062438994943,252431.72730795856,0.00985911033828469,1010543.5842592897
0.005617185699684915,239276.79215865608,0.00474834578706562,192857.03803669906
0.004954792365254489,230228.3513907681,0.004944226612579547,98135.9198049337
0.004719257408801485,215829.4164048474,0.0035093067303894696,241324.8510095933
0.004230827384529914,249296.43336080416,0.004459633180840301,332345.0829749869
0.00417302168091923,208296.03795699019,0.003829265107252017,223275.88006540507
0.003955339736062425,212949.02211765738,0.004131559452761998,522745.67428973544
