val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.08642350777941926,445146.92311143206,0.1965442296619713,2612210.3842053236
0.03226590942309684,116615.26671918767,0.05925173086532106,860780.6583776604
0.016138440921526997,126173.81642266281,0.025243818090543005,622639.9526980693
0.010631638153844854,138851.15358291756,0.016113897001627374,565697.8093013361
0.00855002664186123,126231.1298034839,0.012332365062419437,544184.6800494035
0.007329940229800402,141351.92453934698,0.010831579902958332,488459.2676014108
0.012709709116536863,22062.94524958421,0.009254555404516262,477216.6410892745
0.013900265752413526,173367.63287268032,0.008542846462037703,447913.32818274596
0.007485808843762434,79169.21600358894,0.007917373826517988,494881.5498088328
0.008488219625287865,174173.423029368,0.007449447727783751,414897.4174505504
