val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.01868192954123884,262751.66951997177,0.024290446195436015,841944.0627922867
0.005636456896942379,211009.56497322855,0.009237428879952108,529187.7858698887
0.0044075465491176516,327443.39722144086,0.007214883376555098,437275.95223997626
0.004641188191168982,194953.6314216061,0.005974101543378207,441645.93329355575
0.005758201920737823,162078.62654589224,0.005335152252420249,411924.26670037914
0.00310936300151482,196405.37963314334,0.005038953871834912,350384.6574009317
0.004227572059312809,161601.62440402264,0.004569232829936661,384367.3009313902
0.004156430978058041,169689.57099277663,0.004315986205567268,358062.335986945
0.0030750262625245514,139450.56226800007,0.004225435968762666,340129.40195332404
0.007889191313660232,148596.82930379675,0.004001570035277956,339434.5966745733
