loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.023939117728554716,173999.45901436228,0.013369478840975701,308729.1788037725
0.011703065929518973,147725.07771730112,0.006592149623207936,242671.5261850437
0.007127149730578568,90402.03733529079,0.004114289662385939,125953.61915569146
0.005329478024100492,75079.71763937802,0.003300162482255397,87942.36624395546
0.004681800009644635,72817.5091353169,0.004856536524886845,121719.18893823704
0.004187654739185987,66639.95075646903,0.003785003677104451,102512.28044574
0.003980834805445285,56904.53051350968,0.0030662217529631463,64032.797842105894
0.003736371891320527,56439.79204957051,0.0038334152293430655,44479.96529856449
0.0035711807732773902,70683.20242820196,0.0035207230742519894,42072.07573244752
0.0034995787813084426,66453.372663982,0.0035680157187230445,39611.744461989205
