loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.027539080147469624,569283.1435945838,0.015014950806895891,301792.45264355745
0.012869130025668517,296071.12270329765,0.012545136620058399,259954.1086200105
0.009823883360447866,251465.948672867,0.009935285465619644,219856.7026900604
0.007440344060067278,226667.0884339127,0.008482306459996881,105399.94993544293
0.005638192244086931,208225.78295318095,0.004227182085701481,135926.08144449187
0.004636333481561699,151891.0317859551,0.003859624574456562,61883.28117545846
0.004239876794836569,120680.53569016569,0.003027104666320925,96337.96923964898
0.0037578270922140086,111384.22235620179,0.0030725066542249767,63316.648724040395
0.0032881690533967845,108463.43607794079,0.0026471878334107684,141276.15967070422
0.0030756507993732283,111540.41992293498,0.00431080759145549,290250.31487165176
