loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03314298888945903,733880.9062528837,0.013980945864436673,359274.05737373076
0.015597967779662344,335641.21779534454,0.010436739589945943,344224.44867165614
0.011772742649909095,304066.82392591104,0.007865304943873268,352653.8350402661
0.008972105187804351,271178.4186147512,0.007878655275585605,156179.43547301734
0.007132169687230826,227769.2140125256,0.004701137361416714,266733.1982886905
0.005498051904837679,170798.78990303105,0.003314053818468704,170994.85111661852
0.004093270844454159,126519.67621805734,0.00267173222746147,145400.21120284052
0.003440639878781731,132901.49887066658,0.0029415458731655896,115057.20441887692
0.0030008026896280846,130279.18886627271,0.0026810278278626815,118104.66185497637
0.0026604195930356334,131821.72073548994,0.002007252123553817,150452.96272239365
