val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.04273413245454261,223672.63801173342,0.12292277731707399,47375.187750614095
0.008856035430035014,120978.84080260573,0.0195634755091316,74286.77078644701
0.005741823485222499,93246.174680459,0.008845514555949984,64913.535547287654
0.004316762079698057,157802.82096331244,0.0066415833242380725,52153.72671188394
0.003941364378336808,89957.87141724238,0.0055800680940750035,59504.35670984871
0.003261755250157818,160675.82496025882,0.004823900601332104,71085.86988635939
0.00857909116260454,67457.84812050125,0.004447352020155542,69059.17015417818
0.0027739806140323177,190071.66853672036,0.0041096932510375755,57639.62385507227
0.002728260166060323,221868.28345118844,0.003911735953875166,69113.58768818791
0.0026222528317465937,108801.4896875109,0.0037795276528515337,62937.27217132281
