loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.032528519073993525,419290.92539089324,0.022878118463234814,597849.3807711666
0.014824167034021887,261500.43222466364,0.012397011610164762,256866.4044657668
0.008764658333405107,168506.07655550356,0.007488003051648401,127779.94791382742
0.006059936888029261,90053.81621608998,0.005953551476319495,209539.01352883255
0.005079494121112714,85881.97247654009,0.005006494729877471,194592.51635986048
0.004640050222710322,91682.68758453884,0.004032860075221419,92250.26602723282
0.004034354565984725,81324.83726083662,0.0032372528030090546,114780.07065230417
0.0037944184936928435,81277.52865688386,0.003586382426525632,136097.83262331193
0.0035245055766200926,89307.30500138321,0.004045730187731995,66621.7603507891
0.0033641497107208098,64872.001324086246,0.0029432077070306903,111294.52425069243
