loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03329194222951609,343887.0579992534,0.02741124660224843,67.99441631575276
0.01658679003834158,254091.97058957833,0.010475519489039454,98.47372776882392
0.009703022843362505,223181.2215435618,0.008465699134931379,106.0008978592722
0.0066457322971755686,227690.89493708222,0.0063846108776734285,38.02293638836471
0.00570765692827222,146355.47555655186,0.004690712620095725,30.36657665128397
0.004966166971640813,148591.75144132314,0.005162742640122883,29.000015038894233
0.004550722271790128,123586.39330630116,0.004309798701127109,25.866254629646626
0.004072559216583921,91990.86066585811,0.006695524163842948,66.19724375024475
0.003929286273717566,91253.5845641687,0.0036833522815658782,30.788855588525756
0.0037207671624550315,97617.05441279346,0.0034214157347373644,29.35866613555373
