loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03127274309513399,364296.15751181095,0.016016289686500016,172635.75253709697
0.012782115875407672,216527.5179135085,0.05884097011412604,104048.79452734478
0.008555196452602375,146017.2685565076,0.010398859205513688,46491.7875328064
0.0066545776265476515,118881.96790530633,0.012561624112018084,313904.0081758661
0.005681720397593501,113436.77884839395,0.007117381035271338,9928.21278439538
0.00502902617710469,112260.46748776086,0.009226092705660957,34989.88837927479
0.004376433058847871,95837.68516852871,0.004340636685995733,108786.70223714538
0.004141278745541281,83621.20153110822,0.006810181979405678,132496.48264325675
0.003933221997984778,82934.66897278071,0.004456074939945997,105123.91852718289
0.0037228100394002496,78833.87702819647,0.011475316785528497,7954.05596219079
