loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.032154335333282706,1829597.104104265,0.022161358792302955,2023192.896459335
0.015955873991674238,917855.1155452653,0.009323187435093598,923061.3061356504
0.009743707973268212,668620.982944543,0.00711664243036101,567341.2112066807
0.0069933841020159695,450219.5956355951,0.00762914020058691,62697.01504281851
0.005996958041346332,300668.6032203585,0.006252729473237554,1005432.7179987981
0.005029104865328046,289355.15531498677,0.005045316830818725,375267.19405423675
0.004557761731698467,320530.53915747564,0.003791998970346191,390648.5412743723
0.004159494863699634,329286.3584433161,0.0037154740510651697,443652.0821178469
0.0038487896835174766,320269.59557082725,0.003446798343768614,291146.48592122394
0.0037143067452067103,334152.41371813655,0.0035845471573913964,304077.52217089006
