val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.009278706773197283,1273680.4219187675,0.02557017570570503,2553477.716497836
0.006532577242107452,1091170.2090336136,0.0077453768752580214,1360035.1352137509
0.004729547710040537,1190540.1631652662,0.005165173163851752,1094713.1392674656
0.0050336111908262015,450942.0035889356,0.0044974001765550374,965444.4698404684
0.0032145701888792156,826307.3881302521,0.004234785596124644,816499.5226695726
0.0036655527067368104,805259.7701330532,0.003878210595549451,775171.422712929
0.0029993375387637553,756020.9497549019,0.0038732726270739675,730071.062667831
0.003179113915404018,1090112.431547619,0.0036729021941442424,715564.3478136276
0.0032774765260976738,1137172.1095938375,0.0036419974057333594,652895.7682709321
0.003115713527212206,563122.2617296919,0.003591713976476902,657156.9790890473
