val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.01701974520540756,180.33763347102646,0.030549643428244785,580094.7203870674
0.008610741297611624,114.06108634208756,0.010820436282212947,334416.2275966074
0.0054317981029633295,96.58776784022915,0.0067722639704438335,286961.867998321
0.004606669380899556,85.09696355711257,0.0050471544322817025,244273.522309466
0.004442838729237733,101.06988982133642,0.00410956961761548,194440.7832922414
0.0030747567744221676,35.92436828102954,0.0037216659795855644,181908.59595019565
0.003577562990476904,79.2224894239751,0.0035270780731969306,150506.82094747815
0.0037327297156471073,71.10128432053786,0.0033040813821102084,138268.29074476505
0.003627192622274908,39.16737975563891,0.0033108080059751086,155003.05343316385
0.003243493570332543,49.93045752024571,0.0031330749391853484,114647.34470228855
