val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.021417747118643353,496141.63240961666,0.034421825230743455,1698290.6724274047
0.013265642486199611,553530.2884657403,0.013517639642889788,829304.7057841307
0.009599009027876774,445493.0752458332,0.009127961479522152,672724.7140709994
0.005787792486459518,248424.70980039967,0.006749327529372073,551314.0115517575
0.008144302199743375,141479.51984889567,0.005376639730305081,433257.95716938755
0.0049438143047277165,278222.0474395111,0.004637882411320979,374889.83071543736
0.004368147331469951,139857.04409645786,0.004066671492392332,267961.3873487137
0.0041710088859085274,162967.4881853376,0.003916626188939557,295644.23558842385
0.004093968604902635,78134.80273235546,0.0034420100810607875,283898.1783986313
0.0033777460041103744,73674.75948845038,0.003447300977459889,253086.77265967045
