val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.05022153023579349,90.65347812600332,0.061154108211927426,316642.1678830803
0.03407915106647091,42.786894567480914,0.033698020493280884,226373.41952622865
0.013832081338926537,44.27197365782577,0.021741373447756285,88733.34212697286
0.012495840869877982,54.810998698892114,0.01848824230033382,118924.72100541621
0.014448806932663809,71.92282832594222,0.01711824160340606,79762.23800787056
0.012146510906755652,60.60350024427998,0.015463312240827701,83313.7024989271
0.010484130325893017,32.63840178920798,0.013490470740798365,89828.85248892439
0.025767848048716374,41.074872892196865,0.012352820125412396,78561.87297327362
0.012868260088712658,76.98605937173922,0.011465841041477525,96411.23875415947
0.01559056770311643,88.47063378111957,0.009735127430115386,80764.61472663305
