val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.04502725300668668,23811.880842449285,0.13781523795898407,250277.42871958442
0.014030753392256609,25965.56061098756,0.026567724754381357,121345.85715736511
0.012450161523052625,14567.226038315717,0.013174341700653642,114426.46568312378
0.01730007682966084,39131.690735376185,0.01003074788895096,112395.12654286412
0.006541884120772867,21818.92307826451,0.008403448444777223,90917.96196637642
0.014381490718228977,27719.488372546282,0.0073855199720184814,85908.42291305703
0.00657017801363929,44969.2340539243,0.006773722500709882,92656.70835489717
0.012320153274330772,61370.1308634782,0.00631897167746425,108288.98967252561
0.008452723358421265,73938.39980899586,0.006089054053112263,93050.3479968309
0.005436604924719124,42309.11765423943,0.00595845368396497,93412.31989212966
