val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.028226615657575994,220110.08132344735,0.0532869755797084,467580.456384073
0.033905042460610886,38282.79668009782,0.027969482540053495,308549.18539370364
0.01369909947628484,50055.913388548775,0.01962682487856438,140271.30131267468
0.018997753195527222,34887.58760237494,0.01626275924086472,126136.40004655662
0.019645186626360195,164829.58824555212,0.01434189894220647,142712.92469096815
0.013337291816265142,122093.15189239758,0.013421625646442488,124518.78449654339
0.008741982625562604,52705.19100003283,0.012460942661227874,147362.53518180657
0.0069802727456353296,67707.86520975578,0.011186301136749122,141586.93316258956
0.009298662357658399,101246.9900251116,0.009958753453110982,130375.67740685865
0.006637353062661004,90592.05431718586,0.009144505326016112,133494.59514771437
