val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.03373962609122877,125876.96098833476,0.03010095350637069,294278.1344700513
0.026735947607723,75766.81837141482,0.020458390988818177,196052.98334954056
0.009923240897079853,139253.4999224101,0.015603475532709717,105788.42833411113
0.008810423625862762,98003.13996949914,0.012689228282804872,63856.22086421229
0.014644541111710953,36657.33768193493,0.011548510482872622,50971.6914514221
0.00863674088853271,95238.13992936644,0.011276739992242785,45498.17594031775
0.0076924746396811045,128111.21783497432,0.010437596903895561,44566.203942530585
0.007724224712240369,74373.45786868579,0.00994541150366198,58293.350799023545
0.007370934040885266,119589.10999304366,0.009385905480331308,41106.39854584837
0.011323606934755632,160432.23135969607,0.008746396262138923,40418.83953255748
