loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.02632966876621644,3165320.814196095,0.016102389737713236,879649.6169577206
0.013103782133558506,1586658.7444683437,0.012048238004017778,1258240.7813813025
0.009072739369631242,1169506.0650575452,0.007725471188509915,759248.9502199318
0.007221975606749186,896839.4750071422,0.007602203574751606,648080.6743656447
0.005977185466313888,594229.7777639907,0.0056861221766835,337816.379560711
0.005461198011697716,606480.1621376937,0.005090110737658223,277360.73804736737
0.005123362474619732,510757.188494667,0.005297177169910248,501476.2129255022
0.00485343939290234,528737.4626950963,0.004840264000984675,212357.0562015822
0.004687669652415719,511477.3781175961,0.004946091470598173,197080.24888803178
0.004544367199360615,478118.8227438002,0.004988955054040842,148455.51210445116
