loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.05271765220663504,160165.22416171373,0.04045417159795761,249.40054321289062
0.031127345872891378,90591.63140603859,0.03753083571791649,164.55564880371094
0.026928260809795334,70872.78285748528,0.03193949908018112,140.5057373046875
0.020337930329312956,55451.90824398246,0.024334952235221863,134.88644409179688
0.0184067150370022,54139.1900903762,0.02101861871778965,139.79444885253906
0.015100642236213834,58294.35965335417,0.02122948318719864,176.8754425048828
0.012783132090157485,66933.68340581382,0.015998948365449905,55.246829986572266
0.01037950607297446,61795.89176977386,0.008212458342313766,49.72366714477539
0.009541815898404778,104744.61063991138,0.012683367356657982,93.08526611328125
0.00822130133153141,96112.01282908303,0.005341013893485069,46.441253662109375
