loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.04056018854382713,424605.0253159673,0.028456664312694033,158110.1696735964
0.02297861604579084,295065.7072436318,0.03006655767054881,502687.84237619175
0.015670992228394978,258866.29363307598,0.0113188245065384,158153.3107786017
0.01150511936859274,193232.4607946987,0.011664074466768967,56860.56061515162
0.009221242312811642,157283.8880440172,0.054829097715979914,109783.7758706303
0.008635747112440603,154528.49734224143,0.007061775623804937,45538.9424531581
0.0067116770013348785,120031.36343560861,0.02539301029075,135474.74819584217
0.006516604024095511,127424.89337938893,0.0113894218989348,67401.43096199683
0.005874018528812752,94483.26742729761,0.012278793648011604,44939.37359308793
0.005569936812689384,104530.59055838386,0.006217253189218246,41526.78072447696
0.00521126936167072,88591.76276626451,0.006859426812852843,121700.36338883739
0.004694680080999955,77219.9866021609,0.011765075847506523,60719.02540303893
0.004615180890921348,92936.17043931514,0.0037859382455126714,65623.33047743975
0.004216045546712247,81997.35357223592,0.010274170282281052,134018.76804157838
0.004316457687330297,75294.14664237379,0.006712531307870049,111893.36262744968
0.004137220852472627,91278.57463659428,0.006765667704265501,72233.01590224444
0.003932464242861077,89050.14816806711,0.006074893185711008,227007.08838718222
0.003917477129430609,86052.01985638186,0.006745593590756594,48813.37969246557
0.0038992656613900654,83681.38032771657,0.003414290527008095,50068.24528684455
0.003754950630320812,88276.14259625439,0.007368833087068998,30988.36705922272
0.0037741306861598586,78511.18625503128,0.007342386272562258,221807.45572364936
0.0036448676740184105,84034.69777415114,0.004752770776592068,182870.59374586202
0.003556984147009966,75666.51774993067,0.005609471564007513,78258.48893505032
0.003602510395414132,82808.54553659886,0.0045516484780079225,38608.70203050516
0.0035059795754741776,76765.2992022054,0.004257892179539648,13960.959429207494
0.003443196350562078,80551.86004358975,0.005197441205382347,82087.79906812764
0.0034711006638082484,68957.78646798912,0.005327114882736893,75715.09029478946
0.003490786841169334,94988.01246199153,0.00594468582895095,70584.84023271981
0.003466254217164411,76183.24987295328,0.005472653663827706,74981.93093923795
0.0034098322093567843,68805.15309390711,0.005052672383391251,152614.53708868512
0.003370578780822677,72595.21118724626,0.006071621757316388,32285.259304240597
0.0033583996465807514,75272.58288510882,0.009379204015358019,44249.238713668565
0.0034125721353268105,81183.99480506932,0.003971203301354485,138756.0757456634
0.0033303185159710867,69134.65397331295,0.0037051093077950055,37020.0831505727
0.0033547647790257446,71831.62981321322,0.002996826658846211,35806.335608530855
0.003276215263581474,76299.79433740991,0.006979525081371352,97747.86905993446
0.003269369405842079,68459.85395095721,0.004523592772183276,122286.88040419757
0.00324165386551711,76764.70637839726,0.0029225855892113708,68869.37480965308
0.003222288074388791,79709.04206700102,0.0057710834494713,62210.74105783236
0.003261037723320692,78887.89605810982,0.004433424196253389,31184.910206940214
0.0032139951746667224,82199.77838324096,0.0059313374429436055,244095.65606792903
0.003240637110737936,81381.84654799724,0.0032189571243410897,61260.4398979575
0.0031856298715805626,74312.0166512072,0.00487929921186829,82148.1195316638
0.00315973323606091,75277.40585903163,0.0030178777534135824,40293.6242013705
0.0031320874191918513,66634.7513693665,0.003034608801668983,35782.03959112652
0.003121250909200489,80061.58639548671,0.0031107695244442105,25210.428902318923
