5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,49,1,100,4812
01/10/2006 00:15,54,1,100,4812
01/10/2006 00:30,48,1,100,4812
01/10/2006 00:45,50,1,100,4812
01/10/2006 01:00,31,1,100,4812
01/10/2006 01:15,39,1,100,4812
01/10/2006 01:30,36,1,100,4812
01/10/2006 01:45,23,1,100,4812
01/10/2006 02:00,36,1,100,4812
01/10/2006 02:15,31,1,100,4812
01/10/2006 02:30,23,1,100,4812
01/10/2006 02:45,21,1,100,4812
01/10/2006 03:00,28,1,100,4812
01/10/2006 03:15,29,1,100,4812
01/10/2006 03:30,21,1,100,4812
01/10/2006 03:45,19,1,100,4812
01/10/2006 04:00,25,1,100,4812
01/10/2006 04:15,25,1,100,4812
01/10/2006 04:30,15,1,100,4812
01/10/2006 04:45,19,1,100,4812
01/10/2006 05:00,14,1,100,4812
01/10/2006 05:15,17,1,100,4812
01/10/2006 05:30,18,1,100,4812
01/10/2006 05:45,24,1,100,4812
01/10/2006 06:00,8,1,100,4812
01/10/2006 06:15,30,1,100,4812
01/10/2006 06:30,30,1,100,4812
01/10/2006 06:45,38,1,100,4812
01/10/2006 07:00,28,1,100,4812
01/10/2006 07:15,27,1,100,4812
01/10/2006 07:30,36,1,100,4812
01/10/2006 07:45,43,1,100,4812
01/10/2006 08:00,36,1,100,4812
01/10/2006 08:15,56,1,100,4812
01/10/2006 08:30,55,1,100,4812
01/10/2006 08:45,61,1,100,4812
01/10/2006 09:00,56,1,100,4812
01/10/2006 09:15,69,1,100,4812
01/10/2006 09:30,92,1,100,4812
01/10/2006 09:45,78,1,100,4812
01/10/2006 10:00,99,1,100,4812
01/10/2006 10:15,91,1,100,4812
01/10/2006 10:30,94,1,100,4812
01/10/2006 10:45,100,1,100,4812
01/10/2006 11:00,96,1,100,4812
01/10/2006 11:15,97,1,100,4812
01/10/2006 11:30,118,1,100,4812
01/10/2006 11:45,96,1,100,4812
01/10/2006 12:00,114,1,100,4812
01/10/2006 12:15,92,1,100,4812
01/10/2006 12:30,106,1,100,4812
01/10/2006 12:45,102,1,100,4812
01/10/2006 13:00,108,1,100,4812
01/10/2006 13:15,111,1,100,4812
01/10/2006 13:30,109,1,100,4812
01/10/2006 13:45,86,1,100,4812
01/10/2006 14:00,90,1,100,4812
01/10/2006 14:15,103,1,100,4812
01/10/2006 14:30,81,1,100,4812
01/10/2006 14:45,88,1,100,4812
01/10/2006 15:00,79,1,100,4812
01/10/2006 15:15,81,1,100,4812
01/10/2006 15:30,85,1,100,4812
01/10/2006 15:45,79,1,100,4812
01/10/2006 16:00,82,1,100,4812
01/10/2006 16:15,76,1,100,4812
01/10/2006 16:30,90,1,100,4812
01/10/2006 16:45,63,1,100,4812
01/10/2006 17:00,68,1,100,4812
01/10/2006 17:15,63,1,100,4812
01/10/2006 17:30,73,1,100,4812
01/10/2006 17:45,66,1,100,4812
01/10/2006 18:00,81,1,100,4812
01/10/2006 18:15,63,1,100,4812
01/10/2006 18:30,70,1,100,4812
01/10/2006 18:45,74,1,100,4812
01/10/2006 19:00,45,1,100,4812
01/10/2006 19:15,44,1,100,4812
01/10/2006 19:30,54,1,100,4812
01/10/2006 19:45,40,1,100,4812
01/10/2006 20:00,29,1,100,4812
01/10/2006 20:15,43,1,100,4812
01/10/2006 20:30,39,1,100,4812
01/10/2006 20:45,42,1,100,4812
01/10/2006 21:00,37,1,100,4812
01/10/2006 21:15,57,1,100,4812
01/10/2006 21:30,43,1,100,4812
01/10/2006 21:45,42,1,100,4812
01/10/2006 22:00,46,1,100,4812
01/10/2006 22:15,32,1,100,4812
01/10/2006 22:30,26,1,100,4812
01/10/2006 22:45,25,1,100,4812
01/10/2006 23:00,24,1,100,4812
01/10/2006 23:15,32,1,100,4812
01/10/2006 23:30,26,1,100,4812
01/10/2006 23:45,15,1,100,4812
