5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,18,1,100,3127
01/10/2006 00:15,25,1,100,3127
01/10/2006 00:30,23,1,100,3127
01/10/2006 00:45,20,1,100,3127
01/10/2006 01:00,10,1,100,3127
01/10/2006 01:15,10,1,100,3127
01/10/2006 01:30,11,1,100,3127
01/10/2006 01:45,13,1,100,3127
01/10/2006 02:00,6,1,100,3127
01/10/2006 02:15,6,1,100,3127
01/10/2006 02:30,3,1,100,3127
01/10/2006 02:45,11,1,100,3127
01/10/2006 03:00,11,1,100,3127
01/10/2006 03:15,1,1,100,3127
01/10/2006 03:30,2,1,100,3127
01/10/2006 03:45,7,1,100,3127
01/10/2006 04:00,7,1,100,3127
01/10/2006 04:15,6,1,100,3127
01/10/2006 04:30,6,1,100,3127
01/10/2006 04:45,10,1,100,3127
01/10/2006 05:00,2,1,100,3127
01/10/2006 05:15,5,1,100,3127
01/10/2006 05:30,6,1,100,3127
01/10/2006 05:45,3,1,100,3127
01/10/2006 06:00,8,1,100,3127
01/10/2006 06:15,13,1,100,3127
01/10/2006 06:30,9,1,100,3127
01/10/2006 06:45,16,1,100,3127
01/10/2006 07:00,19,1,100,3127
01/10/2006 07:15,24,1,100,3127
01/10/2006 07:30,26,1,100,3127
01/10/2006 07:45,21,1,100,3127
01/10/2006 08:00,18,1,100,3127
01/10/2006 08:15,32,1,100,3127
01/10/2006 08:30,50,1,100,3127
01/10/2006 08:45,64,1,100,3127
01/10/2006 09:00,57,1,100,3127
01/10/2006 09:15,72,1,100,3127
01/10/2006 09:30,79,1,100,3127
01/10/2006 09:45,65,1,100,3127
01/10/2006 10:00,85,1,100,3127
01/10/2006 10:15,92,1,100,3127
01/10/2006 10:30,102,1,100,3127
01/10/2006 10:45,83,1,100,3127
01/10/2006 11:00,82,1,100,3127
01/10/2006 11:15,77,1,100,3127
01/10/2006 11:30,75,1,100,3127
01/10/2006 11:45,101,1,100,3127
01/10/2006 12:00,124,1,100,3127
01/10/2006 12:15,107,1,100,3127
01/10/2006 12:30,90,1,100,3127
01/10/2006 12:45,99,1,100,3127
01/10/2006 13:00,91,1,100,3127
01/10/2006 13:15,84,1,100,3127
01/10/2006 13:30,72,1,100,3127
01/10/2006 13:45,106,1,100,3127
01/10/2006 14:00,90,1,100,3127
01/10/2006 14:15,97,1,100,3127
01/10/2006 14:30,59,1,100,3127
01/10/2006 14:45,97,1,100,3127
01/10/2006 15:00,85,1,100,3127
01/10/2006 15:15,73,1,100,3127
01/10/2006 15:30,85,1,100,3127
01/10/2006 15:45,89,1,100,3127
01/10/2006 16:00,81,1,100,3127
01/10/2006 16:15,83,1,100,3127
01/10/2006 16:30,88,1,100,3127
01/10/2006 16:45,75,1,100,3127
01/10/2006 17:00,71,1,100,3127
01/10/2006 17:15,100,1,100,3127
01/10/2006 17:30,62,1,100,3127
01/10/2006 17:45,79,1,100,3127
01/10/2006 18:00,92,1,100,3127
01/10/2006 18:15,74,1,100,3127
01/10/2006 18:30,52,1,100,3127
01/10/2006 18:45,61,1,100,3127
01/10/2006 19:00,43,1,100,3127
01/10/2006 19:15,46,1,100,3127
01/10/2006 19:30,41,1,100,3127
01/10/2006 19:45,37,1,100,3127
01/10/2006 20:00,32,1,100,3127
01/10/2006 20:15,23,1,100,3127
01/10/2006 20:30,32,1,100,3127
01/10/2006 20:45,42,1,100,3127
01/10/2006 21:00,39,1,100,3127
01/10/2006 21:15,35,1,100,3127
01/10/2006 21:30,36,1,100,3127
