5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,23,1,100,4051
01/10/2006 00:15,42,1,100,4051
01/10/2006 00:30,34,1,100,4051
01/10/2006 00:45,22,1,100,4051
01/10/2006 01:00,28,1,100,4051
01/10/2006 01:15,19,1,100,4051
01/10/2006 01:30,14,1,100,4051
01/10/2006 01:45,10,1,100,4051
01/10/2006 02:00,18,1,100,4051
01/10/2006 02:15,14,1,100,4051
01/10/2006 02:30,12,1,100,4051
01/10/2006 02:45,8,1,100,4051
01/10/2006 03:00,14,1,100,4051
01/10/2006 03:15,14,1,100,4051
01/10/2006 03:30,4,1,100,4051
01/10/2006 03:45,6,1,100,4051
01/10/2006 04:00,11,1,100,4051
01/10/2006 04:15,3,1,100,4051
01/10/2006 04:30,10,1,100,4051
01/10/2006 04:45,3,1,100,4051
01/10/2006 05:00,8,1,100,4051
01/10/2006 05:15,7,1,100,4051
01/10/2006 05:30,12,1,100,4051
01/10/2006 05:45,13,1,100,4051
01/10/2006 06:00,11,1,100,4051
01/10/2006 06:15,18,1,100,4051
01/10/2006 06:30,22,1,100,4051
01/10/2006 06:45,23,1,100,4051
01/10/2006 07:00,27,1,100,4051
01/10/2006 07:15,37,1,100,4051
01/10/2006 07:30,26,1,100,4051
01/10/2006 07:45,36,1,100,4051
01/10/2006 08:00,41,1,100,4051
01/10/2006 08:15,45,1,100,4051
01/10/2006 08:30,38,1,100,4051
01/10/2006 08:45,51,1,100,4051
01/10/2006 09:00,54,1,100,4051
01/10/2006 09:15,73,1,100,4051
01/10/2006 09:30,88,1,100,4051
01/10/2006 09:45,80,1,100,4051
01/10/2006 10:00,91,1,100,4051
01/10/2006 10:15,93,1,100,4051
01/10/2006 10:30,98,1,100,4051
01/10/2006 10:45,123,1,100,4051
01/10/2006 11:00,94,1,100,4051
01/10/2006 11:15,94,1,100,4051
01/10/2006 11:30,103,1,100,4051
01/10/2006 11:45,128,1,100,4051
01/10/2006 12:00,123,1,100,4051
01/10/2006 12:15,135,1,100,4051
01/10/2006 12:30,119,1,100,4051
01/10/2006 12:45,105,1,100,4051
01/10/2006 13:00,100,1,100,4051
01/10/2006 13:15,104,1,100,4051
01/10/2006 13:30,109,1,100,4051
01/10/2006 13:45,119,1,100,4051
