5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
01/10/2006 00:00,26,1,100,4321
01/10/2006 00:15,21,1,100,4321
01/10/2006 00:30,27,1,100,4321
01/10/2006 00:45,24,1,100,4321
01/10/2006 01:00,19,1,100,4321
01/10/2006 01:15,15,1,100,4321
01/10/2006 01:30,16,1,100,4321
01/10/2006 01:45,12,1,100,4321
01/10/2006 02:00,9,1,100,4321
01/10/2006 02:15,13,1,100,4321
01/10/2006 02:30,12,1,100,4321
01/10/2006 02:45,8,1,100,4321
01/10/2006 03:00,9,1,100,4321
01/10/2006 03:15,10,1,100,4321
01/10/2006 03:30,4,1,100,4321
01/10/2006 03:45,3,1,100,4321
01/10/2006 04:00,11,1,100,4321
01/10/2006 04:15,6,1,100,4321
01/10/2006 04:30,6,1,100,4321
01/10/2006 04:45,0,1,100,4321
01/10/2006 05:00,8,1,100,4321
01/10/2006 05:15,7,1,100,4321
01/10/2006 05:30,8,1,100,4321
01/10/2006 05:45,5,1,100,4321
01/10/2006 06:00,6,1,100,4321
01/10/2006 06:15,8,1,100,4321
01/10/2006 06:30,13,1,100,4321
01/10/2006 06:45,16,1,100,4321
01/10/2006 07:00,21,1,100,4321
01/10/2006 07:15,21,1,100,4321
01/10/2006 07:30,22,1,100,4321
01/10/2006 07:45,30,1,100,4321
01/10/2006 08:00,29,1,100,4321
01/10/2006 08:15,40,1,100,4321
01/10/2006 08:30,30,1,100,4321
01/10/2006 08:45,43,1,100,4321
01/10/2006 09:00,57,1,100,4321
01/10/2006 09:15,60,1,100,4321
01/10/2006 09:30,66,1,100,4321
01/10/2006 09:45,74,1,100,4321
01/10/2006 10:00,69,1,100,4321
01/10/2006 10:15,79,1,100,4321
01/10/2006 10:30,82,1,100,4321
01/10/2006 10:45,73,1,100,4321
01/10/2006 11:00,97,1,100,4321
01/10/2006 11:15,97,1,100,4321
01/10/2006 11:30,94,1,100,4321
01/10/2006 11:45,77,1,100,4321
01/10/2006 12:00,87,1,100,4321
01/10/2006 12:15,95,1,100,4321
01/10/2006 12:30,74,1,100,4321
